Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-December-2011,87.25,87.25,79.00,87.25,86.244651134235810541,32577,285,2809592.00,32577,100.00,8.25,0.00
7-December-2011,83.10,83.10,83.10,83.10,83.099777565935811884,3147,34,261515.00,3147,100.00,0.00,0.00
5-December-2011,79.15,79.15,79.15,79.15,79.149912841371295758,1721,29,136217.00,1721,100.00,0.00,0.00
2-December-2011,75.40,75.40,75.40,75.40,75.399648917495611468,1709,26,128858.00,1709,100.00,0.00,0.00
1-December-2011,71.85,71.85,71.85,71.85,71.849892780557541100,1399,25,100518.00,1399,100.00,0.00,0.00
30-November-2011,68.35,68.45,68.35,68.45,68.439593908629441624,1970,19,134826.00,1970,100.00,0.10,0.10
29-November-2011,65.00,65.20,65.00,65.20,65.192657215557978916,2751,42,179345.00,2751,100.00,0.20,0.20
28-November-2011,62.05,62.10,60.00,62.10,61.721986523583728475,4007,44,247320.00,4007,100.00,2.10,0.05
25-November-2011,58.35,62.70,58.00,59.15,61.105775169857936998,6476,64,395721.00,6476,100.00,4.70,0.80
24-November-2011,60.00,60.50,58.00,59.75,59.575725255972696245,4688,62,279291.00,4688,100.00,2.50,-0.25
23-November-2011,62.40,62.40,58.50,59.25,60.281262173743669653,2567,40,154742.00,2567,100.00,3.90,-3.15
22-November-2011,63.75,63.75,59.10,60.55,60.196306002745538499,24039,171,1447059.00,7943,33.04,4.65,-3.20
21-November-2011,61.10,64.50,60.20,61.65,61.481561238223418573,18575,195,1142020.00,8888,47.85,4.30,0.55
18-November-2011,63.20,66.45,60.25,62.05,62.560025873221216041,7730,142,483589.00,4967,64.26,6.20,-1.15
17-November-2011,67.00,69.50,67.00,67.70,68.457081545064377682,7922,75,542317.00,5119,64.62,2.50,0.70
16-November-2011,69.30,71.35,67.65,68.35,69.112843483504177793,11609,144,802331.00,7867,67.77,3.70,-0.95
15-November-2011,72.15,73.80,69.00,69.20,70.568591645742981054,13143,121,927483.00,5962,45.36,4.80,-2.95
14-November-2011,73.75,74.50,71.15,72.60,73.323458894986413767,18769,205,1376208.00,9152,48.76,3.35,-1.15
11-November-2011,72.00,76.90,70.00,70.25,71.327907899960301707,7557,121,539025.00,5688,75.27,6.90,-1.75
9-November-2011,73.00,74.65,72.05,73.25,73.085146641438032166,5285,96,386255.00,3110,58.85,2.60,0.25
8-November-2011,74.05,76.05,73.00,73.65,73.984566679857538583,2527,52,186959.00,1760,69.65,3.05,-0.40
4-November-2011,73.65,75.00,73.10,73.25,74.048785729636793466,4653,101,344549.00,3262,70.11,1.90,-0.40
3-November-2011,74.00,74.50,73.00,73.40,73.664392462638076673,3078,52,226739.00,2402,78.04,1.50,-0.60
2-November-2011,74.00,75.00,73.60,74.45,74.339408866995073891,2030,54,150909.00,1347,66.35,1.40,0.45
1-November-2011,75.25,76.00,73.50,74.50,74.895216237538549809,13943,180,1044264.00,6615,47.44,2.50,-0.75
31-October-2011,72.60,78.40,72.60,75.25,76.308293602394944007,18038,254,1376449.00,11775,65.28,5.80,2.65
28-October-2011,72.30,76.00,70.60,74.15,73.762580109185853311,16852,240,1243047.00,11857,70.36,5.40,1.85
26-October-2011,70.25,72.80,70.25,72.25,71.986477462437395659,5990,97,431199.00,3380,56.43,2.55,2.00
25-October-2011,69.00,72.00,69.00,70.25,70.050997782705099778,3608,73,252744.00,2347,65.05,3.00,1.25
24-October-2011,70.65,73.40,70.00,70.05,70.743201838376101110,5222,79,369421.00,3588,68.71,3.40,-0.60
21-October-2011,70.20,70.70,69.30,70.10,69.989694323144104803,5725,77,400691.00,4126,72.07,1.40,-0.10
20-October-2011,69.25,70.80,68.60,69.60,69.463555858310626702,5872,92,407890.00,2495,42.49,2.20,0.35
19-October-2011,70.45,71.65,69.75,70.10,70.450879522071025555,6026,120,424537.00,3837,63.67,1.90,-0.35
18-October-2011,72.30,72.90,68.00,69.15,69.150229036178367766,21394,237,1479400.00,12228,57.16,4.90,-3.15
17-October-2011,72.75,75.00,72.75,74.20,73.653369792504423355,6217,74,457903.00,5527,88.90,2.25,1.45
14-October-2011,73.00,78.00,71.50,73.25,74.041368905828172145,12594,133,932477.00,8432,66.95,6.50,0.25
13-October-2011,73.95,73.95,72.10,72.50,72.553553553553553553,2997,52,217443.00,1116,37.24,1.85,-1.45
12-October-2011,72.50,73.60,70.85,72.75,72.391343018084790987,3373,75,244176.00,1739,51.56,2.75,0.25
11-October-2011,73.10,76.50,72.25,72.90,73.013169845594913714,4404,76,321550.00,3613,82.04,4.25,-0.20
10-October-2011,69.60,74.00,69.60,73.50,72.485408273558022993,10177,164,737684.00,7425,72.96,4.40,3.90
7-October-2011,72.00,73.50,68.55,69.40,70.324263181046942751,15913,202,1119070.00,7920,49.77,4.95,-2.60
5-October-2011,75.00,75.00,69.05,69.75,70.009812360130831468,5809,81,406687.00,3476,59.84,5.95,-5.25
4-October-2011,71.00,71.00,70.00,70.30,70.255045083726921425,6987,96,490872.00,5817,83.25,1.00,-0.70
3-October-2011,71.10,71.85,68.55,70.35,70.684210526315789473,2850,70,201450.00,1956,68.63,3.30,-0.75
30-September-2011,77.75,77.75,71.00,72.30,72.273103945235092776,5551,104,401188.00,3464,62.40,6.75,-5.45
29-September-2011,73.50,73.50,72.15,72.30,72.743205768164170826,1803,29,131156.00,590,32.72,1.35,-1.20
28-September-2011,75.00,75.00,72.00,72.30,72.937356760886172650,3927,74,286425.00,2449,62.36,3.00,-2.70
27-September-2011,73.15,76.70,73.10,74.65,74.823741625150317814,5821,97,435549.00,2180,37.45,3.60,1.50
26-September-2011,74.15,75.35,70.40,72.30,72.786420985749296541,11017,135,801888.00,7921,71.90,4.95,-1.85
23-September-2011,76.50,78.00,75.15,75.70,76.210126856771115689,9223,145,702886.00,4694,50.89,2.85,-0.80
22-September-2011,81.00,82.60,77.40,79.00,79.615184099055066797,9207,143,733017.00,6082,66.06,5.20,-2.00
21-September-2011,82.95,85.00,81.30,83.50,83.765776699029126213,10712,168,897299.00,6285,58.67,3.70,0.55
20-September-2011,82.65,83.50,80.00,82.40,82.045796460176991150,9040,155,741694.00,5545,61.34,3.50,-0.25
19-September-2011,81.10,82.00,79.50,80.30,80.707290969899665551,7475,123,603287.00,4749,63.53,2.50,-0.80
16-September-2011,84.00,86.30,81.35,81.85,82.725293132328308207,9552,111,790192.00,7451,78.00,4.95,-2.15
15-September-2011,82.00,83.40,80.00,82.00,81.308348948573808036,9606,150,781048.00,5863,61.03,3.40,0.00
14-September-2011,95.00,95.00,78.80,80.50,80.899653179190751445,4325,94,349891.00,3117,72.07,16.20,-14.50
13-September-2011,84.90,84.90,80.45,80.85,81.555334658714380384,3018,66,246134.00,1877,62.19,4.45,-4.05
12-September-2011,83.00,84.40,80.20,82.20,82.262227602905569007,12390,217,1019229.00,5912,47.72,4.20,-0.80
9-September-2011,86.05,87.75,83.50,83.60,85.583859807460890493,13296,245,1137923.00,6955,52.31,4.25,-2.45
8-September-2011,77.00,89.50,76.95,85.20,84.416734331627546877,52957,818,4470457.00,23048,43.52,12.55,8.20
7-September-2011,77.00,77.00,74.90,76.55,76.292979234355134906,7079,150,540078.00,5004,70.69,2.10,-0.45
6-September-2011,70.20,77.80,70.20,75.65,75.358471074380165289,4840,154,364735.00,3372,69.67,7.60,5.45
5-September-2011,70.65,75.00,70.65,74.25,74.183669790915645277,5548,106,411571.00,4478,80.71,4.35,3.60
2-September-2011,68.10,77.70,68.10,75.10,75.284968684759916492,3832,67,288492.00,2452,63.99,9.60,7.00
30-August-2011,76.90,76.90,72.60,73.30,74.213457732541702007,7074,127,524986.00,4882,69.01,4.30,-3.60
29-August-2011,73.60,75.90,73.00,75.20,74.480330496978665680,8109,129,603961.00,5915,72.94,2.90,1.60
26-August-2011,77.50,78.45,72.90,73.50,75.178194297782470960,7576,143,569550.00,5791,76.44,5.55,-4.00
25-August-2011,78.20,80.75,76.20,78.05,78.192102454642475987,4685,83,366330.00,2852,60.88,4.55,-0.15
24-August-2011,81.85,81.95,78.50,79.05,79.596103212216956292,7596,101,604612.00,5641,74.26,3.45,-2.80
23-August-2011,73.45,82.80,72.45,81.05,78.872001048813529694,22883,418,1804828.00,12808,55.97,10.35,7.60
22-August-2011,74.90,74.90,69.30,73.45,71.367953244855716546,8213,178,586145.00,5112,62.24,5.60,-1.45
19-August-2011,73.35,73.35,67.30,68.75,69.845569235446116431,13158,205,919028.00,7975,60.61,6.05,-4.60
18-August-2011,74.20,77.40,72.05,73.10,73.215679930982422085,9273,182,678929.00,7800,84.12,5.35,-1.10
17-August-2011,76.95,76.95,73.45,75.90,74.496742412204036230,6293,130,468808.00,4694,74.59,3.50,-1.05
16-August-2011,76.95,78.90,75.20,75.55,76.561209491145796878,14287,169,1093830.00,8959,62.71,3.70,-1.40
12-August-2011,75.00,82.00,75.00,77.80,78.831376024817194770,18052,247,1423064.00,8294,45.95,7.00,2.80
11-August-2011,74.50,78.75,74.25,77.15,76.844911937377690802,12264,216,942426.00,5974,48.71,4.50,2.65
10-August-2011,75.50,77.50,75.05,76.00,76.265498344559881264,17518,258,1336019.00,11014,62.87,2.45,0.50
9-August-2011,73.45,75.85,70.55,73.55,73.508860364807982123,19243,259,1414531.00,10590,55.03,5.30,0.10
8-August-2011,82.20,82.60,74.20,75.45,76.995223208703263723,39985,408,3078654.00,24019,60.07,8.40,-6.75
5-August-2011,85.00,85.00,82.20,83.50,83.676850585195318437,13158,249,1101020.00,8455,64.26,2.80,-1.50
4-August-2011,88.80,89.70,87.00,87.15,87.911360038962620236,8213,128,722016.00,6497,79.11,2.70,-1.65
3-August-2011,88.00,88.90,85.15,86.40,87.232784431137724550,12024,195,1048887.00,7823,65.06,3.75,-1.60
2-August-2011,91.00,91.00,87.10,88.20,89.799923515505492977,57528,181,5166010.00,54475,94.69,3.90,-2.80
1-August-2011,93.10,93.40,90.70,91.10,91.499677294436556086,7747,130,708848.00,6100,78.74,2.70,-2.00
29-July-2011,93.55,95.40,92.00,92.80,93.382256894049346879,5512,106,514723.00,4109,74.55,3.40,-0.75
28-July-2011,94.45,95.75,92.95,93.50,93.905595549738219895,6112,118,573951.00,3977,65.07,2.80,-0.95
27-July-2011,94.50,95.65,93.30,94.15,94.431954754330151997,5658,137,534296.00,3246,57.37,2.35,-0.35
26-July-2011,97.00,97.50,93.50,94.05,94.990530519110096976,8765,174,832592.00,5061,57.74,4.00,-2.95
25-July-2011,95.00,98.40,93.95,96.45,96.219071251329315845,11284,190,1085736.00,5409,47.94,4.45,1.45
22-July-2011,94.50,96.00,93.65,95.35,95.014937106918238993,6360,144,604295.00,3809,59.89,2.35,0.85
21-July-2011,96.10,96.10,93.00,93.20,94.026260902540766021,10548,130,991789.00,6781,64.29,3.10,-2.90
20-July-2011,96.50,97.90,95.05,95.90,96.330615572768039135,4906,92,472598.00,2507,51.10,2.85,-0.60
19-July-2011,98.00,98.35,96.00,96.65,97.169835505233924375,4681,103,454852.00,3533,75.48,2.35,-1.35
18-July-2011,97.05,101.00,93.90,97.70,98.511702647942429958,14313,233,1409998.00,5257,36.73,7.10,0.65
15-July-2011,97.00,99.45,96.00,96.65,97.107951685958731756,7948,138,771814.00,5111,64.31,3.45,-0.35
14-July-2011,95.10,97.20,94.00,96.20,96.223068552774755168,5514,119,530574.00,3316,60.14,3.20,1.10
13-July-2011,97.60,97.60,95.60,95.90,96.484946584655228229,6178,115,596084.00,3906,63.22,2.00,-1.70
12-July-2011,96.50,97.95,95.50,96.20,96.772452830188679245,7950,104,769341.00,6661,83.79,2.45,-0.30
11-July-2011,99.00,100.00,97.00,98.20,98.245032360622232315,8807,204,865244.00,5497,62.42,3.00,-0.80
8-July-2011,103.00,104.00,98.15,98.80,101.040972147542746531,9299,207,939580.00,5087,54.70,5.85,-4.20
7-July-2011,102.00,103.80,101.95,102.40,102.761722712023094327,12817,230,1317097.00,7768,60.61,1.85,0.40
6-July-2011,99.05,103.80,99.05,101.75,102.218761766446129847,18591,378,1900349.00,10471,56.32,4.75,2.70
5-July-2011,101.90,101.90,98.00,100.30,99.494184218799119773,19086,366,1898946.00,10498,55.00,3.90,-1.60
4-July-2011,98.80,102.70,98.80,100.50,100.338556167044350922,15445,299,1549729.00,10401,67.34,3.90,1.70
1-July-2011,95.05,102.30,95.05,97.55,99.107676580830453195,41086,924,4071938.00,16253,39.56,7.25,2.50
30-June-2011,92.10,95.00,92.10,94.35,94.153154118025061582,18674,274,1758216.00,9231,49.43,2.90,2.25
29-June-2011,93.00,94.95,91.80,92.60,93.422790768296386273,13172,371,1230565.00,7743,58.78,3.15,-0.40
28-June-2011,94.20,94.75,90.50,91.40,92.077724418175101588,13535,261,1246272.00,8702,64.29,4.25,-2.80
27-June-2011,91.60,95.20,91.60,92.85,93.442458427953996044,13651,270,1275583.00,6597,48.33,3.60,1.25
24-June-2011,91.45,95.50,90.95,94.30,94.003090315560391730,22975,390,2159721.00,13791,60.03,4.55,2.85
23-June-2011,93.50,94.80,86.00,88.85,90.491146854975807506,38235,598,3459929.00,20804,54.41,8.80,-4.65
22-June-2011,98.00,98.50,93.00,93.40,94.931705743170574317,18596,310,1765350.00,11486,61.77,5.50,-4.60
21-June-2011,98.50,99.80,97.00,97.25,98.240594808779662526,22461,346,2206582.00,13022,57.98,2.80,-1.25
20-June-2011,105.30,105.30,95.00,96.35,97.903397641451576162,57069,819,5587249.00,37782,66.20,10.30,-8.95
17-June-2011,111.80,111.80,104.05,104.70,106.908415032679738562,24480,354,2617118.00,14657,59.87,7.75,-7.10
16-June-2011,104.50,112.30,104.05,109.55,108.586807558313914588,173372,1161,18825912.00,130723,75.40,8.25,5.05
15-June-2011,103.00,105.30,102.00,104.50,102.839806023398019413,122489,396,12596745.00,111953,91.40,3.30,1.50
14-June-2011,112.00,112.00,102.00,102.95,104.143179786383098856,21253,417,2213355.00,12584,59.21,10.00,-9.05
13-June-2011,106.40,106.40,101.05,101.75,102.280544029506685108,13014,201,1331079.00,6658,51.16,5.35,-4.65
10-June-2011,102.70,105.00,102.00,102.65,103.385276073619631901,10595,214,1095367.00,6332,59.76,3.00,-0.05
9-June-2011,104.30,105.25,101.10,102.15,102.989802112419570231,8237,220,848327.00,4914,59.66,4.15,-2.15
8-June-2011,104.00,106.20,103.45,105.00,104.605676670441676104,14128,230,1477869.00,5772,40.86,2.75,1.00
7-June-2011,102.00,106.85,100.50,104.65,104.570587984479597492,23453,492,2452494.00,5914,25.22,6.35,2.65
6-June-2011,103.50,104.25,99.95,102.20,101.523909888743003247,28942,444,2938305.00,15266,52.75,4.30,-1.30
3-June-2011,105.00,107.95,104.00,104.50,105.535086895255988727,10645,200,1123421.00,6165,57.91,3.95,-0.50
2-June-2011,106.00,107.25,103.00,104.70,105.559982923011242350,7027,161,741770.00,4020,57.21,4.25,-1.30
1-June-2011,107.00,108.50,107.00,107.80,107.825813974347475109,11149,209,1202150.00,5635,50.54,1.50,0.80
31-May-2011,106.00,107.75,104.80,106.50,106.595393919310744760,12071,261,1286713.00,3992,33.07,2.95,0.50
30-May-2011,106.10,109.80,105.00,105.75,106.530619386445818266,8573,250,913287.00,3872,45.17,4.80,-0.35
27-May-2011,103.00,109.40,102.00,106.50,106.697745755457269225,28036,632,2991378.00,11451,40.84,7.40,3.50
26-May-2011,100.80,104.00,100.80,102.70,102.795271330411729697,18483,362,1899965.00,8280,44.80,3.20,1.90
25-May-2011,102.90,103.95,100.05,100.75,101.210948428611396064,21446,457,2170570.00,11227,52.35,3.90,-2.15
24-May-2011,103.00,105.40,102.60,103.55,103.673387558712338183,8729,240,904965.00,3805,43.59,2.80,0.55
23-May-2011,107.00,107.00,102.65,103.45,103.925555769107566147,15609,311,1622174.00,6783,43.46,4.35,-3.55
20-May-2011,103.00,110.90,101.00,107.65,107.737779027006769259,42693,905,4599649.00,14890,34.88,9.90,4.65
19-May-2011,106.00,106.00,101.00,101.75,103.099336468466147007,15523,287,1600411.00,8539,55.01,5.00,-4.25
18-May-2011,109.00,110.45,105.20,105.55,106.473411154345006485,10023,214,1067183.00,4419,44.09,5.25,-3.45
17-May-2011,108.50,114.00,106.40,107.50,108.490343229224147445,9061,198,983031.00,5471,60.38,7.60,-1.00
16-May-2011,106.00,114.70,106.00,108.70,110.168259900812190038,13913,254,1532771.00,6969,50.09,8.70,2.70
13-May-2011,111.00,113.95,111.00,111.75,112.314984401730904699,9937,248,1116074.00,3369,33.90,2.95,0.75
12-May-2011,112.00,115.70,111.40,111.95,113.328731585286759936,10793,226,1223157.00,5482,50.79,4.30,-0.05
11-May-2011,111.90,117.00,110.70,113.80,114.230352390419084875,31187,714,3562502.00,11615,37.24,6.30,1.90
10-May-2011,111.90,112.75,110.00,110.80,111.203818977119784656,11888,299,1321991.00,5839,49.12,2.75,-1.10
9-May-2011,113.00,115.00,110.10,111.30,112.292606898421088297,14757,317,1657102.00,6372,43.18,4.90,-1.70
6-May-2011,113.00,116.10,111.50,113.20,113.695454352170770081,23517,495,2673776.00,11419,48.56,4.60,0.20
5-May-2011,115.00,119.90,111.00,112.40,115.969727345629510825,24940,579,2892285.00,11649,46.71,8.90,-2.60
4-May-2011,120.00,121.00,114.50,115.00,116.336239495798319327,28560,566,3322563.00,14826,51.91,6.50,-5.00
3-May-2011,122.00,128.60,119.00,119.90,124.435544607718225317,35319,748,4394939.00,12519,35.45,9.60,-2.10
2-May-2011,120.60,123.90,118.50,122.00,121.828459947348627303,21272,448,2591535.00,9431,44.34,5.40,1.40
29-April-2011,128.10,128.10,120.05,120.60,123.295897709110282365,28155,497,3471396.00,16889,59.99,8.05,-7.50
28-April-2011,130.00,132.70,127.00,128.20,130.092837766711202882,24699,426,3213163.00,11434,46.29,5.70,-1.80
27-April-2011,141.05,141.05,128.00,129.65,133.758437070211940614,56714,1033,7585976.00,32994,58.18,13.05,-11.40
26-April-2011,141.00,143.85,137.00,142.40,141.741713800904977375,35360,591,5011987.00,14963,42.32,6.85,1.40
25-April-2011,140.00,144.50,140.00,141.20,142.098826098826098826,36630,602,5205080.00,17557,47.93,4.50,1.20
21-April-2011,139.95,143.00,138.55,139.35,140.811376836351212845,29270,664,4121549.00,11464,39.17,4.45,-0.60
20-April-2011,140.00,143.10,137.05,138.45,140.430140642644492351,29223,565,4103790.00,13346,45.67,6.05,-1.55
19-April-2011,141.90,143.15,135.95,137.45,139.332811790238732145,39626,826,5521202.00,15810,39.90,7.20,-4.45
18-April-2011,129.00,147.75,129.00,142.10,142.192055438224017044,269417,5218,38308957.00,59490,22.08,18.75,13.10
15-April-2011,128.90,128.90,125.00,127.05,126.652995553475310086,17092,238,2164753.00,12221,71.50,3.90,-1.85
13-April-2011,126.40,129.85,125.00,126.70,127.553246753246753246,26565,473,3388452.00,12865,48.43,4.85,0.30
11-April-2011,125.05,133.00,125.00,125.70,127.794730574575766597,20154,407,2575575.00,10402,51.61,8.00,0.65
8-April-2011,128.90,136.80,127.50,130.00,131.821058274387772446,76483,1416,10082070.00,30633,40.05,9.30,1.10
7-April-2011,117.15,131.70,116.30,126.70,126.000593323026783102,119665,2257,15077861.00,43272,36.16,15.40,9.55
6-April-2011,113.90,118.00,112.00,115.85,116.001768967260066266,35614,625,4131287.00,18448,51.80,6.00,1.95
5-April-2011,114.70,114.70,111.15,112.35,112.459027495597995394,14766,274,1660570.00,9466,64.11,3.55,-2.35
4-April-2011,108.90,113.20,106.00,111.75,110.699555650730767171,37358,715,4135514.00,20672,55.33,7.20,2.85
1-April-2011,102.25,106.35,102.25,105.30,104.775692348077175482,15238,331,1596572.00,8152,53.50,4.10,3.05
31-March-2011,105.80,106.00,101.30,102.00,103.160344003822264691,10465,238,1079573.00,7793,74.47,4.70,-3.80
30-March-2011,103.95,106.65,103.00,104.25,104.648134777376654632,16620,382,1739252.00,9243,55.61,3.65,0.30
29-March-2011,102.50,106.50,101.25,102.15,103.243904379300743804,25141,579,2595655.00,16304,64.85,5.25,-0.35
28-March-2011,108.00,109.75,100.00,101.85,104.514117763614147485,30281,512,3164792.00,24099,79.58,9.75,-6.15
25-March-2011,109.00,112.95,106.80,107.95,109.248223301283081969,31097,453,3397292.00,15510,49.88,6.15,-1.05
24-March-2011,101.10,109.65,101.10,107.25,106.870741982243159992,44152,1042,4718557.00,16946,38.38,8.55,6.15
23-March-2011,101.85,102.00,100.00,101.20,100.880447277667467864,9569,173,965325.00,7449,77.85,2.00,-0.65
22-March-2011,100.55,103.65,100.30,100.55,101.707489952502740226,13685,276,1391867.00,7520,54.95,3.35,0.00
21-March-2011,101.50,103.60,100.25,101.20,101.607578530039646233,13116,245,1332685.00,7527,57.39,3.35,-0.30
18-March-2011,104.00,105.25,100.50,101.75,102.557851239669421487,12826,232,1315407.00,9895,77.15,4.75,-2.25
17-March-2011,102.60,107.30,101.90,103.15,104.466587984038666891,17793,245,1858774.00,10788,60.63,5.40,0.55
16-March-2011,107.40,107.40,105.05,106.00,106.119694832670855237,15598,190,1655255.00,11702,75.02,2.35,-1.40
15-March-2011,106.00,108.90,102.00,104.10,105.927270459081836327,40080,358,4245565.00,29519,73.65,6.90,-1.90
14-March-2011,111.00,113.00,108.50,109.00,109.789701132693444934,21983,161,2413507.00,19753,89.86,4.50,-2.00
11-March-2011,112.90,113.85,108.70,111.10,110.984901703800786369,19075,302,2117037.00,9128,47.85,5.15,-1.80
10-March-2011,110.50,115.10,109.40,111.45,111.993283468172798046,19653,365,2201004.00,10282,52.32,5.70,0.95
9-March-2011,113.30,114.40,111.40,112.25,112.625695216907675194,8990,172,1012505.00,6350,70.63,3.00,-1.05
8-March-2011,113.95,115.00,112.80,113.05,113.742558443444170175,6887,178,783345.00,3640,52.85,2.20,-0.90
7-March-2011,113.00,113.45,110.20,112.05,111.953538197845249755,16336,321,1828873.00,7864,48.14,3.25,-0.95
4-March-2011,118.80,118.80,114.15,115.25,116.212552742616033755,22752,437,2644068.00,8766,38.53,4.65,-3.55
3-March-2011,115.10,119.80,110.30,114.95,115.394918071716931845,42110,895,4859280.00,13040,30.97,9.50,-0.15
1-March-2011,108.00,117.95,108.00,113.10,114.102031386919461483,62765,1417,7161614.00,19607,31.24,9.95,5.10
28-February-2011,105.95,113.70,100.00,105.15,106.119630344267289529,29541,551,3134880.00,9630,32.60,13.70,-0.80
25-February-2011,109.90,114.00,100.00,102.40,103.423389319710389944,27209,514,2814047.00,13734,50.48,14.00,-7.50
24-February-2011,109.00,109.00,104.50,105.15,106.037221508140531276,18672,387,1979927.00,8908,47.71,4.50,-3.85
23-February-2011,109.00,111.00,108.15,109.10,109.820184148763314677,11078,225,1216588.00,5938,53.60,2.85,0.10
22-February-2011,111.00,111.75,108.60,109.55,109.857024014197770506,18031,320,1980832.00,8333,46.21,3.15,-1.45
21-February-2011,114.00,115.90,106.50,113.80,111.092555391432791728,33850,613,3760483.00,12959,38.28,9.40,-0.20
18-February-2011,120.60,121.60,113.00,114.65,116.938751362291763973,32115,609,3755488.00,10559,32.88,8.60,-5.95
17-February-2011,118.15,122.20,118.15,119.60,120.573496702696374917,25627,507,3089937.00,11033,43.05,4.05,1.45
16-February-2011,123.75,123.75,117.45,118.15,118.934329710144927536,13248,342,1575642.00,4214,31.81,6.30,-5.60
15-February-2011,120.00,124.90,115.40,118.55,120.529312565563212896,75309,1480,9076942.00,29645,39.36,9.50,-1.45
14-February-2011,104.00,119.75,104.00,117.80,113.269677845151177659,121215,1973,13729984.00,52989,43.71,15.75,13.80
11-February-2011,86.00,104.90,86.00,103.30,97.883719506596063787,65342,1303,6395918.00,24502,37.50,18.90,17.30
10-February-2011,93.00,93.00,85.00,88.25,88.638373417297514570,44781,573,3969315.00,23504,52.49,8.00,-4.75
9-February-2011,97.00,97.00,92.50,93.05,93.774183355057866255,25317,443,2374081.00,14034,55.43,4.50,-3.95
8-February-2011,102.00,102.40,95.10,96.70,98.172501694915254237,36875,550,3620111.00,24616,66.76,7.30,-5.30
7-February-2011,107.50,107.50,100.00,101.25,102.546196481236652089,39332,530,4033347.00,26442,67.23,7.50,-6.25
4-February-2011,100.10,115.00,100.10,103.80,109.693066721170004996,88068,817,9660449.00,22055,25.04,14.90,3.70
3-February-2011,110.20,114.00,110.20,112.95,112.292930371636052968,18728,421,2103022.00,8884,47.44,3.80,2.75
2-February-2011,105.00,114.00,105.00,111.20,111.933561459494790264,26009,595,2911280.00,12723,48.92,9.00,6.20
1-February-2011,114.10,118.00,109.00,111.25,113.948897344625833640,24441,537,2785025.00,12671,51.84,9.00,-2.85
31-January-2011,116.00,119.10,108.00,114.55,113.404421631776704240,59616,972,6760718.00,23492,39.41,11.10,-1.45
28-January-2011,133.55,135.00,114.00,120.05,124.932584483579247977,52525,928,6562084.00,29156,55.51,21.00,-13.50
27-January-2011,139.35,139.35,132.00,133.40,135.456912084498291394,16095,322,2180179.00,10881,67.60,7.35,-5.95
25-January-2011,137.00,141.00,137.00,138.00,138.989336299994573180,36854,709,5122313.00,12961,35.17,4.00,1.00
24-January-2011,136.50,137.95,134.70,136.40,136.385575904343877705,13214,309,1802199.00,7601,57.52,3.25,-0.10
21-January-2011,136.00,140.00,135.00,135.45,135.827413614118344950,26972,543,3663537.00,12931,47.94,5.00,-0.55
20-January-2011,136.00,138.60,133.50,134.60,135.851411831719423875,24578,478,3338956.00,14002,56.97,5.10,-1.40
19-January-2011,140.00,141.90,136.65,138.25,139.433834948856637926,18673,386,2603648.00,8548,45.78,5.25,-1.75
18-January-2011,136.00,139.40,136.00,138.40,137.948954788526981040,16456,389,2270088.00,7755,47.13,3.40,2.40
17-January-2011,138.00,141.40,135.05,135.50,137.788694845838806892,25882,504,3566247.00,11430,44.16,6.35,-2.50
