Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-November-2016,118.00,120.00,98.00,115.50,109.971867579270847883,35795,393,3936443.00,16268,45.45,22.00,-2.50
8-November-2016,120.50,124.00,120.00,121.45,121.789815817984832069,5538,131,674472.00,2541,45.88,4.00,0.95
7-November-2016,121.00,127.35,116.00,120.95,122.402833744962953334,7693,181,941645.00,5499,71.48,11.35,-0.05
4-November-2016,129.00,129.00,119.00,120.55,121.950562541363335539,15110,230,1842673.00,8853,58.59,10.00,-8.45
3-November-2016,132.00,132.00,125.30,126.15,128.992611775458907761,13129,175,1693544.00,9554,72.77,6.70,-5.85
2-November-2016,135.10,135.10,128.20,129.25,130.980404484962799958,19086,215,2499892.00,14993,78.55,6.90,-5.85
1-November-2016,135.00,138.95,132.50,136.30,135.726529811715481171,15296,282,2076073.00,8606,56.26,6.45,1.30
30-October-2016,137.00,140.00,135.25,136.60,136.554447546868767451,5014,101,684684.00,2737,54.59,4.75,-0.40
28-October-2016,137.50,137.50,132.00,135.45,134.874938026772434308,8068,210,1088171.00,3204,39.71,5.50,-2.05
27-October-2016,131.55,138.90,131.55,136.55,135.257512271040344786,16706,397,2259612.00,7392,44.25,7.35,5.00
26-October-2016,140.55,140.55,132.50,133.40,135.873100805918879640,15138,269,2056847.00,8133,53.73,8.05,-7.15
25-October-2016,129.00,144.00,128.00,139.35,137.070803768560497530,59333,1274,8132822.00,18833,31.74,16.00,10.35
24-October-2016,136.00,137.30,126.55,127.50,130.306086411665859702,35111,582,4575177.00,22634,64.46,10.75,-8.50
21-October-2016,140.55,141.00,133.60,135.00,136.572985024398451960,23772,465,3246613.00,14936,62.83,7.40,-5.55
20-October-2016,146.00,147.00,138.60,139.30,141.123632038065027755,25220,571,3559138.00,15628,61.97,8.40,-6.70
19-October-2016,150.00,150.00,143.95,145.05,146.878540566490638502,10415,291,1529740.00,4941,47.44,6.05,-4.95
18-October-2016,149.00,150.50,148.10,149.05,149.472824819220900396,12861,250,1922370.00,8005,62.24,2.40,0.05
17-October-2016,150.20,155.00,145.65,147.20,150.088442541982219295,15185,373,2279093.00,8055,53.05,9.35,-3.00
14-October-2016,153.80,153.80,149.00,151.10,151.105710466004583651,10472,239,1582379.00,5983,57.13,4.80,-2.70
13-October-2016,150.10,156.15,149.15,153.25,152.965456040864031860,46202,554,7067310.00,23370,50.58,7.00,3.15
10-October-2016,153.50,156.80,145.00,152.65,150.941530348411540332,78126,628,11792458.00,10063,12.88,11.80,-0.85
7-October-2016,158.00,158.00,149.10,151.75,155.821265482046434122,62411,408,9724961.00,6711,10.75,8.90,-6.25
6-October-2016,165.00,165.00,153.60,156.15,160.185052692642366818,72401,890,11597558.00,8255,11.40,11.40,-8.85
5-October-2016,160.00,167.00,158.10,161.70,162.766422814367437211,94046,1325,15307531.00,21604,22.97,8.90,1.70
4-October-2016,144.35,159.25,144.00,157.75,150.561376291866208002,133431,2013,20089555.00,28797,21.58,15.25,13.40
3-October-2016,138.00,144.70,135.00,141.60,141.520914197844715336,80639,561,11412105.00,10327,12.81,9.70,3.60
30-September-2016,132.00,142.85,131.00,136.35,135.440137605085950897,95636,1011,12952953.00,12500,13.07,11.85,4.35
29-September-2016,153.70,155.00,126.00,131.05,141.023915711536011052,149107,2040,21027653.00,31864,21.37,29.00,-22.65
28-September-2016,156.00,156.30,151.00,151.85,153.697664190774042220,61392,246,9435807.00,4441,7.23,5.30,-4.15
27-September-2016,153.00,155.00,150.50,151.30,153.254981350268306548,72119,358,11052596.00,8471,11.75,4.50,-1.70
26-September-2016,158.40,159.25,148.85,151.20,154.244916059550205891,78925,625,12173780.00,10914,13.83,10.40,-7.20
23-September-2016,160.55,162.50,157.50,158.70,160.084637346949980782,72852,476,11662486.00,10671,14.65,5.00,-1.85
22-September-2016,162.00,165.30,159.00,161.55,162.791018244191486043,64130,318,10439788.00,5203,8.11,6.30,-0.45
21-September-2016,158.70,165.00,157.00,160.10,162.031877360085667587,88715,787,14374658.00,10738,12.10,8.00,1.40
20-September-2016,162.70,163.00,156.90,157.40,158.869086793401940852,95422,778,15159606.00,19947,20.90,6.10,-5.30
19-September-2016,165.45,166.00,160.55,162.70,162.736492093221745418,84358,418,13728125.00,19834,23.51,5.45,-2.75
16-September-2016,170.30,172.00,163.95,164.75,167.975729454805032568,89656,700,15060032.00,17626,19.66,8.05,-5.55
15-September-2016,171.80,173.30,165.50,169.20,169.034883481130129923,96980,1110,16393003.00,14442,14.89,7.80,-2.60
14-September-2016,172.85,178.00,168.70,171.85,173.093609709278925044,129196,1357,22363002.00,26199,20.28,9.30,-1.00
12-September-2016,157.05,170.15,156.10,167.95,163.895645353841028346,144076,1208,23613429.00,19560,13.58,14.05,10.90
9-September-2016,163.40,166.80,156.70,163.05,161.765923176295521070,122306,1178,19784943.00,15639,12.79,10.10,-0.35
8-September-2016,170.00,170.00,160.85,161.70,164.557775930425885663,125104,936,20586836.00,18503,14.79,9.15,-8.30
7-September-2016,166.10,179.00,166.10,167.95,171.259164025793180368,299459,3270,51285098.00,64293,21.47,12.90,1.85
6-September-2016,145.00,168.75,144.90,164.35,157.256741032869970503,306815,4929,48248727.00,57653,18.79,23.85,19.35
2-September-2016,134.60,145.00,134.00,143.10,140.890351505549422303,237322,2662,33436380.00,44226,18.64,11.00,8.50
1-September-2016,134.90,137.05,128.60,134.50,133.818534729637041174,141421,1199,18924751.00,18738,13.25,8.45,-0.40
31-August-2016,136.00,137.40,133.25,135.05,135.989814102090956061,189674,1008,25793732.00,23304,12.29,4.15,-0.95
30-August-2016,139.50,141.60,134.10,137.90,137.983605533700051658,176157,1468,24306778.00,35068,19.91,7.50,-1.60
29-August-2016,134.00,140.00,132.00,136.95,135.071723291555285969,141781,1129,19150604.00,30127,21.25,8.00,2.95
26-August-2016,132.05,136.90,130.20,133.40,132.757143218527466133,158122,1292,20991825.00,22258,14.08,6.70,1.35
25-August-2016,130.95,133.95,128.90,131.65,131.758973278767453057,166160,1295,21893071.00,31752,19.11,5.05,0.70
24-August-2016,127.00,131.75,126.35,129.45,128.283912249783656427,158313,1396,20309011.00,24384,15.40,5.40,2.45
23-August-2016,120.95,126.30,118.25,125.15,122.157477934953451819,165420,1568,20207290.00,44688,27.01,8.05,4.20
22-August-2016,116.10,124.90,114.65,120.00,119.485109163467094356,185181,1216,22126372.00,20549,11.10,10.25,3.90
19-August-2016,115.10,116.25,113.00,115.30,114.584198154692422086,125074,700,14331504.00,13990,11.19,3.25,0.20
18-August-2016,115.00,116.10,111.65,113.35,114.463567520144067600,86626,377,9915521.00,9705,11.20,4.45,-1.65
17-August-2016,116.00,116.70,112.25,114.10,114.534000950427112671,86277,319,9881650.00,8755,10.15,4.45,-1.90
16-August-2016,117.00,118.95,112.65,116.95,115.425383737622851253,135835,818,15678807.00,20773,15.29,6.30,-0.05
12-August-2016,108.70,124.30,102.50,116.90,111.801572101790763430,265250,1796,29655367.00,67025,25.27,21.80,8.20
11-August-2016,103.05,106.60,101.95,103.60,104.766431641024686994,107506,485,11263020.00,18963,17.64,4.65,0.55
10-August-2016,103.50,112.15,103.50,109.15,109.741065563379470099,86771,370,9522342.00,9685,11.16,8.65,5.65
9-August-2016,114.00,114.00,108.80,110.25,110.509642847784503314,76326,256,8434759.00,4570,5.99,5.20,-3.75
8-August-2016,113.70,113.70,109.05,109.60,110.305309805430009295,124788,367,13764779.00,36388,29.16,4.65,-4.10
5-August-2016,110.50,112.30,108.55,109.90,109.529914445768068285,101573,441,11125282.00,14809,14.58,3.75,-0.60
4-August-2016,103.85,106.90,101.10,105.45,105.179256787112508824,93486,422,9832788.00,13157,14.07,5.80,1.60
3-August-2016,105.55,106.50,100.60,103.40,105.311119229777357517,93064,424,9800674.00,10067,10.82,5.90,-2.15
2-August-2016,107.00,107.50,104.85,105.35,106.767230810234541577,75040,211,8011813.00,6768,9.02,2.65,-1.65
1-August-2016,109.00,109.70,106.30,107.00,108.723329196543482257,87024,367,9461539.00,11815,13.58,3.40,-2.00
29-July-2016,111.10,111.10,108.50,109.15,109.683892093507394717,92228,164,10115926.00,22159,24.03,2.60,-1.95
28-July-2016,111.00,111.35,108.80,109.95,110.034232048087877075,107969,499,11880286.00,11496,10.65,2.55,-1.05
27-July-2016,110.00,114.00,108.25,109.75,110.450960783905220247,143997,1080,15904607.00,25125,17.45,5.75,-0.25
26-July-2016,111.00,111.00,107.50,108.30,108.949898260039034923,96324,441,10494490.00,12631,13.11,3.50,-2.70
25-July-2016,108.00,110.50,108.00,109.05,109.002069193014724257,100039,368,10904458.00,23026,23.02,2.50,1.05
22-July-2016,109.00,109.70,107.50,108.85,108.796804628686018606,91257,274,9928470.00,16237,17.79,2.20,-0.15
21-July-2016,109.00,110.35,107.40,107.95,109.301280625377355492,94407,456,10318806.00,15537,16.46,2.95,-1.05
20-July-2016,106.20,111.50,105.60,108.50,108.171361158711432975,116129,636,12561832.00,22466,19.35,5.90,2.30
19-July-2016,108.10,111.00,104.80,106.70,107.746439461883408071,139375,1594,15017160.00,26114,18.74,6.20,-1.40
18-July-2016,113.40,113.40,106.50,108.05,110.366335286541008290,110246,649,12167447.00,17621,15.98,6.90,-5.35
15-July-2016,105.00,112.40,103.00,110.85,107.449621367110826469,168633,1291,18119552.00,15776,9.36,9.40,5.85
14-July-2016,108.00,108.00,103.65,104.70,105.521420095152036405,91853,366,9692459.00,12128,13.20,4.35,-3.30
13-July-2016,109.85,110.40,105.45,106.60,108.779167639264578670,145658,948,15844556.00,24946,17.13,4.95,-3.25
12-July-2016,111.00,111.90,108.00,110.50,109.595063077381543657,140938,358,15446109.00,19894,14.12,3.90,-0.50
11-July-2016,113.90,114.00,109.50,110.70,111.554736080088602347,161621,573,18029588.00,51513,31.87,4.50,-3.20
8-July-2016,112.00,113.40,107.80,111.85,109.372533588628545466,123256,817,13480821.00,18212,14.78,5.60,-0.15
7-July-2016,112.95,113.00,108.50,110.60,111.315517414892546407,109303,1051,12167120.00,18340,16.78,4.50,-2.35
5-July-2016,113.05,115.00,110.30,113.05,112.270816933976188133,162608,1377,18256133.00,21049,12.94,4.70,0.00
4-July-2016,109.00,114.90,108.70,113.55,111.677725060026971022,243224,1730,27162703.00,37183,15.29,6.20,4.55
1-July-2016,112.00,112.00,107.10,108.60,110.174633659047900442,142149,1257,15661214.00,25895,18.22,4.90,-3.40
30-June-2016,111.00,113.40,106.10,110.60,109.018408447637709558,275580,2140,30043293.00,31154,11.30,7.30,-0.40
29-June-2016,107.90,113.50,103.60,109.65,109.649571776404283938,293655,3626,32199145.00,51465,17.53,9.90,1.75
28-June-2016,99.00,106.20,97.10,103.45,102.409174327588708782,234306,2534,23995084.00,45128,19.26,9.10,4.45
27-June-2016,91.00,98.80,91.00,96.65,96.160643804053828430,149735,974,14398614.00,24413,16.30,7.80,5.65
24-June-2016,92.00,92.00,84.75,90.30,89.356172304134142815,107229,859,9581573.00,15227,14.20,7.25,-1.70
23-June-2016,93.40,94.00,91.95,92.90,93.157834053079535449,95404,299,8887630.00,12716,13.33,2.05,-0.50
22-June-2016,93.00,95.00,92.75,93.25,93.895326895326895326,90090,396,8459030.00,12827,14.24,2.25,0.25
21-June-2016,94.05,95.25,93.10,94.15,94.277985945354899790,149986,353,14140378.00,9147,6.10,2.15,0.10
20-June-2016,89.35,96.00,89.00,93.70,94.697762631661773723,184279,764,17450809.00,19284,10.46,7.00,4.35
17-June-2016,96.00,96.00,92.30,93.85,94.084725030886773085,162691,463,15306738.00,8206,5.04,3.70,-2.15
16-June-2016,93.25,96.00,91.50,94.25,93.743154412549354391,187420,716,17569342.00,14590,7.78,4.50,1.00
15-June-2016,92.55,97.35,92.00,93.65,93.701969821327103983,158390,1149,14841455.00,21576,13.62,5.35,1.10
14-June-2016,96.00,96.00,90.85,92.20,91.971629321494739049,143035,637,13155162.00,15437,10.79,5.15,-3.80
13-June-2016,91.00,93.90,89.05,91.75,91.833397019487963316,211977,1111,19466568.00,24480,11.55,4.85,0.75
10-June-2016,85.25,99.90,83.40,91.55,92.145257879121226308,348167,2111,32081938.00,47071,13.52,16.50,6.30
9-June-2016,83.00,86.00,82.00,83.75,83.752722457913367741,37007,219,3099437.00,11819,31.94,4.00,0.75
8-June-2016,83.00,83.85,81.90,82.25,83.009190147415562604,21436,130,1779385.00,2465,11.50,1.95,-0.75
7-June-2016,84.00,84.75,81.95,82.15,83.578818198980555031,26485,147,2213585.00,6437,24.30,2.80,-1.85
6-June-2016,84.50,84.75,83.00,83.45,84.250098270440251572,20352,67,1714658.00,763,3.75,1.75,-1.05
3-June-2016,84.00,85.70,82.00,84.20,84.214456324842500120,62381,312,5253382.00,9963,15.97,3.70,0.20
2-June-2016,83.65,85.00,83.00,84.60,84.093902080543488911,61234,266,5149406.00,9849,16.08,2.00,0.95
1-June-2016,89.90,89.90,82.00,83.55,83.980214290409518175,45639,250,3832773.00,4787,10.49,7.90,-6.35
31-May-2016,82.80,86.50,81.00,82.20,83.733074925676438490,79719,442,6675117.00,23726,29.76,5.50,-0.60
30-May-2016,86.00,87.50,82.85,84.15,85.464415246698145486,58452,322,4995566.00,13657,23.36,4.65,-1.85
27-May-2016,88.65,90.40,85.50,86.80,88.582292154984407802,49063,346,4346113.00,9676,19.72,4.90,-1.85
26-May-2016,89.00,90.00,86.10,89.00,88.217979057931079197,61694,499,5442520.00,13283,21.53,3.90,0.00
25-May-2016,84.20,89.90,83.20,87.95,87.232803147789754303,78023,1049,6806165.00,19066,24.44,6.70,3.75
24-May-2016,85.00,87.00,83.25,84.75,84.308214903015171884,41656,418,3511943.00,12515,30.04,3.75,-0.25
23-May-2016,91.00,91.00,82.50,84.20,84.692245512492209723,162061,1084,13725310.00,24563,15.16,8.50,-6.80
20-May-2016,96.80,97.00,85.90,87.50,91.415263902478545653,160457,1965,14668219.00,36002,22.44,11.10,-9.30
19-May-2016,93.00,100.25,90.10,93.20,96.204051027473097331,356749,4084,34320699.00,97482,27.33,10.15,0.20
18-May-2016,92.00,95.70,88.25,92.75,91.441084200108307968,214204,1162,19587046.00,40424,18.87,7.45,0.75
17-May-2016,94.00,96.00,89.00,89.90,92.950298660446046725,141465,586,13149214.00,26515,18.74,7.00,-4.10
16-May-2016,91.90,96.90,90.50,93.20,93.353561762165274978,260475,1008,24316269.00,29573,11.35,6.40,1.30
13-May-2016,90.95,95.30,87.50,90.75,90.926748983234338882,68354,406,6215207.00,17769,26.00,7.80,-0.20
12-May-2016,90.20,94.40,87.40,90.40,90.704713290516934792,95602,888,8671552.00,26863,28.10,7.00,0.20
11-May-2016,78.25,92.40,78.25,88.35,86.076160522575377264,165335,956,14231402.00,42284,25.57,14.15,10.10
10-May-2016,81.00,81.60,78.75,81.15,80.599681303116147308,39536,188,3186589.00,3838,9.71,2.85,0.15
9-May-2016,79.70,82.45,79.15,80.35,80.242672351145777820,41282,188,3312578.00,4251,10.30,3.30,0.65
6-May-2016,80.50,82.00,78.10,78.75,79.918662485808509488,36994,109,2956511.00,1746,4.72,3.90,-1.75
5-May-2016,80.50,81.50,79.40,79.85,80.686400162750483165,39324,148,3172912.00,2346,5.97,2.10,-0.65
4-May-2016,80.00,81.80,79.00,80.55,79.631786230619671967,40118,146,3194668.00,3775,9.41,2.80,0.55
3-May-2016,79.50,81.50,78.05,79.20,80.440829469345698093,38820,102,3122713.00,2636,6.79,3.45,-0.30
2-May-2016,81.00,82.80,79.00,79.70,81.021878527342155191,41639,146,3373670.00,4446,10.68,3.80,-1.30
29-April-2016,81.20,83.25,80.55,80.90,81.474162356644929165,44470,208,3623156.00,5215,11.73,2.70,-0.30
28-April-2016,80.70,84.00,80.70,81.80,82.200609860848651434,46568,296,3827918.00,10192,21.89,3.30,1.10
27-April-2016,83.00,84.25,80.05,83.15,82.886381575892649858,43074,333,3570248.00,3841,8.92,4.20,0.15
26-April-2016,82.20,84.60,82.05,83.00,83.339781874837704492,38510,149,3209415.00,2242,5.82,2.55,0.80
25-April-2016,86.40,86.50,81.55,82.45,84.097067596521446876,47606,349,4003525.00,5794,12.17,4.95,-3.95
22-April-2016,84.00,84.00,81.00,82.00,82.974291009825218725,50177,186,4163401.00,13566,27.04,3.00,-2.00
21-April-2016,84.00,87.50,80.70,81.40,84.433099821648555721,54387,288,4592063.00,12348,22.70,6.80,-2.60
20-April-2016,86.00,88.65,81.65,83.50,84.204392959843370791,49033,300,4128794.00,8158,16.64,7.00,-2.50
18-April-2016,76.00,91.65,74.10,86.20,82.616251661695543863,89517,544,7395559.00,13703,15.31,17.55,10.20
13-April-2016,75.50,78.45,74.00,76.40,75.614905790874604405,47713,256,3607814.00,8745,18.33,4.45,0.90
12-April-2016,76.00,77.10,74.00,75.40,75.306689916376045299,53334,296,4016407.00,13912,26.08,3.10,-0.60
11-April-2016,75.30,78.45,74.20,75.70,76.897798022340230726,43688,252,3359511.00,3313,7.58,4.25,0.40
8-April-2016,76.20,79.90,76.15,76.95,77.845849117869899339,46195,284,3596089.00,5834,12.63,3.75,0.75
7-April-2016,80.00,80.00,76.30,76.85,78.310428896801719436,31173,147,2441171.00,3449,11.06,3.70,-3.15
6-April-2016,77.00,79.00,73.20,78.25,77.251804719376836819,70094,407,5414888.00,8136,11.61,5.80,1.25
5-April-2016,77.00,78.00,74.00,74.70,76.376659644309440987,40822,311,3117848.00,9336,22.87,4.00,-2.30
4-April-2016,72.60,79.90,72.60,75.80,76.033076644787844333,58047,522,4413492.00,17053,29.38,7.30,3.20
1-April-2016,74.95,76.90,73.60,74.80,75.218562647036502997,52708,571,3964620.00,14975,28.41,3.30,-0.15
31-March-2016,66.70,78.00,65.50,75.60,73.564086254055085554,157210,827,11565010.00,44482,28.29,12.50,8.90
30-March-2016,68.00,70.25,64.20,65.00,68.200887746627460663,178204,319,12153671.00,21848,12.26,6.05,-3.00
29-March-2016,69.50,70.80,67.00,67.40,68.972041884816753926,38200,161,2634732.00,10933,28.62,3.80,-2.10
28-March-2016,73.90,74.75,65.50,69.05,71.827026071139854486,39584,241,2843201.00,7227,18.26,9.25,-4.85
23-March-2016,67.00,74.90,67.00,73.35,70.904846598488216985,80964,471,5740740.00,30642,37.85,7.90,6.35
22-March-2016,64.80,70.65,64.80,67.65,68.516521055654644940,33079,240,2266458.00,5069,15.32,5.85,2.85
21-March-2016,68.00,68.75,62.30,66.15,67.339886341601658636,67043,138,4514668.00,18158,27.08,6.45,-1.85
18-March-2016,70.20,70.20,67.00,68.10,68.294053590285110876,60608,155,4139166.00,14113,23.29,3.20,-2.10
17-March-2016,72.00,72.00,67.10,68.95,70.117325688321523232,73948,298,5185036.00,23820,32.21,4.90,-3.05
16-March-2016,69.90,70.40,67.00,69.25,68.764109906840178344,55174,240,3793991.00,5224,9.47,3.40,-0.65
15-March-2016,69.70,72.45,66.30,68.70,69.866552640197969358,82437,795,5759589.00,14844,18.01,6.15,-1.00
14-March-2016,62.60,70.20,62.40,69.80,69.472586120714791519,192056,1032,13342627.00,65786,34.25,7.80,7.20
11-March-2016,62.00,62.00,56.70,58.50,58.386524822695035460,846,42,49395.00,552,65.25,5.30,-3.50
10-March-2016,59.85,59.85,58.90,58.90,59.043956043956043956,1456,22,85968.00,1415,97.18,0.95,-0.95
9-March-2016,59.10,59.80,59.00,59.05,59.087394957983193277,595,17,35157.00,535,89.92,0.80,-0.05
8-March-2016,65.80,65.80,59.35,60.15,60.609519797809604043,2374,54,143887.00,1542,64.95,6.45,-5.65
4-March-2016,60.10,60.75,60.00,60.45,60.451810300866904640,3922,33,237092.00,3782,96.43,0.75,0.35
3-March-2016,61.35,61.50,59.10,59.50,60.529206625980819529,8029,103,485989.00,5428,67.60,2.40,-1.85
2-March-2016,59.70,61.65,59.00,59.40,60.081768625075711689,3302,45,198390.00,2389,72.35,2.65,-0.30
1-March-2016,59.75,59.90,58.60,58.80,58.848648648648648648,1295,27,76209.00,1093,84.40,1.30,-0.95
29-February-2016,57.30,59.00,57.25,58.00,57.676029055690072639,2065,30,119101.00,2013,97.48,1.75,0.70
26-February-2016,59.70,59.70,57.00,58.35,58.255344995140913508,4116,56,239779.00,3561,86.52,2.70,-1.35
25-February-2016,62.90,62.90,56.00,58.00,58.242234707940209901,9433,75,549399.00,8128,86.17,6.90,-4.90
24-February-2016,63.40,63.40,61.10,61.35,61.511540526033279656,1863,47,114596.00,1091,58.56,2.30,-2.05
23-February-2016,62.45,64.30,62.00,62.75,63.184084530295525837,6057,87,382706.00,3485,57.54,2.30,0.30
22-February-2016,62.50,64.80,62.50,62.80,62.907641196013289036,1505,11,94676.00,905,60.13,2.30,0.30
19-February-2016,61.45,63.35,61.45,62.95,62.217821782178217821,202,18,12568.00,152,75.25,1.90,1.50
18-February-2016,64.80,64.80,62.95,63.55,63.639210347174948944,1469,27,93486.00,1364,92.85,1.85,-1.25
17-February-2016,64.00,64.00,61.15,62.70,62.214491362763915547,2084,32,129655.00,1400,67.18,2.85,-1.30
16-February-2016,62.00,65.00,59.60,63.50,63.009268866293145189,14457,162,910925.00,6904,47.76,5.40,1.50
15-February-2016,66.70,66.70,61.35,62.95,63.077625570776255707,657,26,41442.00,351,53.42,5.35,-3.75
12-February-2016,56.25,61.90,54.75,61.00,59.247106586681209477,16503,223,977755.00,8557,51.85,7.15,4.75
11-February-2016,66.95,66.95,59.00,59.45,61.900892638786989483,32712,147,2024902.00,7909,24.18,7.95,-7.50
10-February-2016,62.50,65.00,62.50,63.60,63.235385210994967092,2583,17,163337.00,2571,99.54,2.50,1.10
9-February-2016,64.00,66.50,60.50,64.35,63.905598078943418880,13326,94,851606.00,3779,28.36,6.00,0.35
8-February-2016,61.70,64.65,61.70,62.60,63.542720661862473120,60919,74,3870959.00,3805,6.25,2.95,0.90
5-February-2016,63.10,65.10,63.10,63.85,64.505828562013428347,72831,122,4698024.00,7519,10.32,2.00,0.75
4-February-2016,63.00,66.50,63.00,64.20,65.029182539913339343,68774,171,4472317.00,9058,13.17,3.50,1.20
3-February-2016,65.35,65.35,62.25,62.50,63.085750672138106693,56536,138,3566616.00,9093,16.08,3.10,-2.85
2-February-2016,66.00,70.50,65.30,66.20,67.422396573752496805,55571,363,3746730.00,13295,23.92,5.20,0.20
1-February-2016,68.40,70.50,65.15,65.55,66.905070496540852964,11419,107,763989.00,7708,67.50,5.35,-2.85
29-January-2016,70.90,70.90,68.80,69.25,69.448648158228996552,11022,188,765463.00,5544,50.30,2.10,-1.65
28-January-2016,61.05,74.70,61.05,71.25,72.145237154017782363,298498,1515,21535209.00,131829,44.16,13.65,10.20
27-January-2016,62.00,62.50,59.60,62.25,61.509013724121888811,17196,162,1057709.00,10833,63.00,2.90,0.25
25-January-2016,61.80,62.80,58.00,59.05,60.199217688922692453,18407,242,1108087.00,6348,34.49,4.80,-2.75
22-January-2016,50.10,60.00,50.10,58.95,58.551327657646855056,75057,410,4394687.00,39218,52.25,9.90,8.85
21-January-2016,53.90,53.90,50.00,50.00,51.064819522114895780,7868,40,401778.00,3057,38.85,3.90,-3.90
20-January-2016,54.80,54.80,49.80,50.95,50.775209246711837385,7527,66,382185.00,6126,81.39,5.00,-3.85
19-January-2016,49.00,55.50,49.00,52.30,52.226133019423190111,8495,85,443661.00,6114,71.97,6.50,3.30
